qst_intrigue_against_lord|Строить козни против лорда
qst_intrigue_against_lord_text|Раскритикуйте {s11}, оставаясь в тени.
qst_track_down_bandits|Выследить бандитов
qst_track_down_bandits_text|{s9} из {s4} попросил выследить {s6}, которые нападают на путешественников возле города.
qst_track_down_provocateurs|Выследить провокаторов
qst_track_down_provocateurs_text|{s9} из {s4} попросил выследить группу головорезов, нанятых, чтобы спровоцировать пограничный инцидент между {s5} и {s6}.
qst_retaliate_for_border_incident|Отплатить за пограничный инцидент
qst_retaliate_for_border_incident_text|{s9} из {s4} попросил одержать победу в сражении над {s5} из {s7}, провоцируя тем самым {s8} развязать войну.
qst_raid_caravan_to_start_war|Спровоцировать войну нападением на караван
qst_cause_provocation|Дать королевству причину напасть на другое
qst_rescue_prisoner|Спасти или выкупить пленника
qst_destroy_bandit_lair|Уничтожить логово бандитов
qst_destroy_bandit_lair_text|{s9} из {s4} попросил найти {s6} и уничтожить его.
qst_kennemer_jarl|Месть: Поговорить с ярлом Кеннемера
qst_kennemer_jarl_missions|Месть: Работа на ярла
qst_kennemer_mission_1|Задание ярла: Суд в монастыре
qst_kennemer_mission_2|Задание ярла: Тиадерд должен умереть
qst_kennemer_mission_3|Задание ярла: Убить короля
qst_reginhard_donations|Просьба Регинхарда: Пожертвование для жертв войны
qst_recruit_an_army|Задание ярла: Нанять воинов
qst_doccinga_assault|Атака викингов: Спасти Доккюм от атаки Свена
qst_doccinga_interrogation|Атака викингов: Допрос викинга
qst_getting_ship|Атака викингов: Cудно и девушка
qst_notes_companions|Заметки о ваших спутниках
qst_notes_global|Ваши заметки
qst_notes_frisa|Заметки о Фризии
qst_notes_danmork|Заметки о Дании
qst_notes_englaland|Заметки об Англии
qst_sven_lair|Месть: Волчье логово
qst_danmork_protection|Месть: Под крылом короля
qst_revenge_sigurd|Месть: Поговорить с Сигурдом Змееглазым
qst_collect_smen|Задание Сигурда: Набрать армию для Сигурда
qst_bodo_letter|Месть: Самое важное письмо
qst_the_holmgang|Хольмганг: Кто станет хирдманом?
qst_the_fleet|Месть: Вторжение в Англию
qst_sven_traitor|Месть: Свен - предатель
qst_wessex_foragers|Осада: Фуражиры саксов
qst_the_messengersn|Осада: Посланник
qst_the_alliance|Месть: Союз
qst_welsh_and_pictish|Завоеватель: Послужить причиной
qst_cathach_colum|Быть викингом: 'Катах Колума Килле'
qst_entregando_pieles|Быть викингом: Торговля пушниной
qst_revenge_exchange|Месть: Ферма
qst_ulf_testigo|Месть: Добиться расположения фермеров и ярлов
qst_the_thing|Месть: Ассамблея
qst_douar_an_enez|Месть: Дуарнене
qst_aescesdun|Битва: Эсцедун
qst_svenbn_final|Месть: Свен Бычья Шея
qst_old_roman|Вал Адриана: Спасти голодающих
qst_vc_menu|Viking Conquest системное меню.
qst_vc_wounds|Viking Conquest система ранений.
qst_sea_battle_spawn|a spawning system.
qst_team_0_ships|a spawning system.
qst_team_1_ships|a spawning system.
qst_blank_quest_2|Сопроводить епископа до {s14}.
qst_blank_quest_2_text|{s11} попросил сопроводить епископа из {s22} до {s14}.
qst_blank_quest_3|Разграбить {s14}
qst_blank_quest_3_text|{s11} попросил разграбить {s14} в окрестностях {s34} и доставить ему {reg33} пенни.
qst_blank_quest_4|Найти и уничтожить отряд негодяев
qst_blank_quest_4_text|{s8} попросил выследить отряд негодяев, которые ограбили его деревню {s9}.
qst_blank_quest_6|Захватить и привести {reg5} женщин в {s3}
qst_blank_quest_6_text|Староста деревни {s3} попросил привести {reg5} женщин в деревню в качестве пленников.
qst_blank_quest_7|Вернуть сбежавшего раба в {s3}
qst_blank_quest_7_text|Староста деревни {s3} попросил вернуть сбежавшего раба в деревню.
qst_blank_quest_9|Доставить {reg33} кубков медовухи в {s3}
qst_blank_quest_9_text|Священник в {s3} попросил привезти ему {reg33} кубков медовухи.
qst_blank_quest_10|{s9} из {s3} просил вернуть {s13}.
qst_blank_quest_10_text|{s9} из {s3} просил вернуть украденную {s13}.^^Осмотреть:^{s10}
qst_blank_quest_11|Доставить {reg33} партий {s33} в {s3}
qst_blank_quest_11_text|{s9} из {s3} попросил доставить ему {reg33} шт. {s33}
qst_blank_quest_12|Доставить {reg33} древесины в {s3}
qst_blank_quest_12_text|Аббат из {s3} попросил доставить ему {reg33} древесины.
qst_blank_quest_13|Сигнал из прошлого
qst_blank_quest_13_text|{s11} попросила разобраться с ее бывшим любовником-призраком, который предположительно находится в {s33}.
qst_blank_quest_14|Разоблачить заговор с целью убийства
qst_blank_quest_14_text|Кто-то попытался убить вас. Вы можете попробовать выяснить, кто желает вашей смерти, встретившись с доверенным лицом убийц в {s3}.
qst_blank_quest_15|Разоблачить заговор с целью убийства
qst_blank_quest_15_text|Доверенное лицо выдало лорда, который заказал убийство — это {s9}. Настало время встретиться с ним.
qst_blank_quest_16|Доставить {reg25} шт. {s17} для {s11}
qst_blank_quest_16_text|{s11} попросила привезти ей {reg25} шт. {s17}.
qst_blank_quest_17|Доставить продукты для {s11}
qst_blank_quest_17_text|{s11} попросила привезти ей два сыра и {reg25} {reg1?бут.} вина.
qst_blank_quest_18|Доставить письмо для {s3}
qst_blank_quest_18_text|{s11} попросила доставить письмо ее любовнику ({s3}).
qst_blank_quest_19|Стать Конунгом всей Скандинавии (Konungr)
qst_blank_quest_20|Стать Королем над всеми Бриттами (Vrenhin Lloegr)
qst_blank_quest_21|Стать Верховным Королем всей Ирландии (Ard Ruire)
qst_blank_quest_22|Стать Бретвальдой всей Англии (Brytenwalda)
qst_blank_quest_23|Последние из Туата Де Дананн (Племена богини Дану)
qst_blank_quest_24|Змей
qst_blank_quest_25|Внуки Флатбертаха
qst_blank_quest_26|Маел Бресаил 
qst_blank_quest_27|Заметки об Ирландии
qst_collect_men|Месть: Посетить деревню Доккюм
qst_learn_where_merchant_brother_is|Доставить {reg3} голов скота в {s13}
qst_save_relative_of_merchant|Напасть на логово бандитов
qst_save_town_from_bandits|Спасти город от бандитов
qst_quests_end|Quests end
