ui_notification_new_version|Обнаружена новая версия Mount&Blade Warband.\nТекущая установленная версия %d.%d%d%d.\nПоследняя версия Mount&Blade Warband %d.%d%d%d.\nВы можете загрузить новую версию с www.taleworlds.com.
ui_new_version_found|Обнаружена новая версия!
ui_notification_unable_to_retreive_new_version|Не удалось получить информацию о наличии новой версии. Пожалуйста, попробуйте еще раз позже.
ui_new_version|Новая версия:
ui_notification_latest_version|Установленная версия Mount&Blade Warband является последней.
ui_mount_and_blade_is_up_to_date|Mount&Blade Warband не требует обновления!
ui_off|Откл.
ui_continue_playing_the_trial_mode|Продолжить играть в пробном режиме
ui_faq_caption|FAQ
ui_faq_text|Q: Что такое активация?\r\nA: Это обычный метод защиты от копирования, который основан на распространении уникального серийного ключа вместе с каждой копией игры. Вам нужно активизировать игру на каждом компьютере, на котором Вы хотите играть со своим серийным ключом. После активации от вас не требуется ничего другого. Например, нет необходимости держать диск в приводе (не относится к русской лицензии). Имея личный ключ, вы сможете легко активизировать игру даже спустя многие годы.\r\n\r\nQ: Где взять личный ключ?\r\nA: Каждая коробочная копия игры содержит свой серийный ключ. Различные продавцы могут распространяют ключи в разными способами, но обычно ключ находится на крышке диска.\r\n\r\nQ: Что происходит при активации?\r\nA: Игра считывает хэш вашего компьютера и отправляет его вместе с Вашим серийным ключом на сервер активации через интернет. Сервер регистрирует ключ Вашего компьютера и возвращает номер активации, который открывает полный режим игры.\r\n\r\nQ: Могу ли я активировать игру на разных компьютерах?\r\nA: Да, это возможно. Но учтите, что игра разрешена только для Вашего личного использования. Сервер активации может временно отказать в регистрации, если ключ был использован на слишком многих компьютерах за короткий срок. \r\n\r\nQ: Программа зависает, когда я нажимаю на кнопку активации.\r\nA: Будьте терпеливы, процесс занимает некоторое время.\r\n\r\nQ: Мой компьютер не имеет доступа в интернет. Как мне активизировать игру?\r\nA: Используйте ручную активацию. Просто нажмите на "Ввести личный ключ", а затем на "Вручную". Вам все еще потребуется доступ в интернет, но это можно сделать с другого компьютера.\r\n
ui_auto_adjust|Автонастройка
ui_screen_size|Разрешение экрана:
ui_antialiasing|Сглаживание:
ui_use_desktop_resolution|Как у рабочего стола
ui_play|Играть в Mount and Blade Warband
ui_check_for_new_version|Проверить наличие новой версии
ui_configure|Конфигурация
ui_configure_caption|
ui_mountandblade_website|Сайт игры
ui_current_setting|            Текущий модуль:
ui_manual_activation_text1|1) Откройте в браузере адрес:
ui_manual_activation_text2|2) На открывшейся странице введите свой серийный ключ...
ui_manual_activation_text3|3) ...и этот хэш компьютера:
ui_manual_activation_text4|4) Страница выдаст Вам код активации. Введите или вставьте его в следующее поле и нажмите OK.
ui_activation_code|Код активации:
ui_force_vsync|Использовать вертикальную синхронизацию
ui_module_newer_than_application|Выбранный модуль НЕСОВМЕСТИМ с текущей версией игры. Настоятельно рекомендуется не запускать игру с этим модулем. Для решение проблемы проверьте наличие новой версии.
ui_module_older_than_application|Выбранный модуль создан для более старой версии игры и может быть несовместим с текущей версией. В случае запуска, игра может не работать или работать неправильно. Для решение проблемы проверьте наличие новой версии.
ui_m_low|Низкое
ui_m_high|Высокое
ui_m_ultra_high|Очень высокое
ui_force_single_threading|Вкл. однопоточный режим (Single Threading)
ui_not_enough_memory|Доступно %d MB физической и виртуальной памяти, в то время как M&B Warband требует по крайней мере 700 MB свободной памяти. Если игра периодически падает, то рекомендуется закрыть другие программы или увеличить размер виртуальной памяти: Панель упр./Система/Доп./Быстродействие/Парам./Доп.(для ХР).
ui_install|Установка Mount&Blade Warband
DirectXText|"Для запуска Mount&Blade Warband требуется DirectX 9.0c или выше. Данный компьютер не соответствует требованиям игры. Необходимо установить последнюю версию DirectX. Сделать это сейчас?"
NoMountAndBladeText|"Mount&Blade Warband не установлена на этом компьютере. Загрузите полную программу установки с сайта www.taleworlds.com и установите игру."
ui_SavegamesText|"Оставить файлы сохранения?"
ui_trialmode_online|В настоящий момент Mount&Blade Warband работает в ознакомительном режиме. В этом режиме Вы можете свободно играть до достижения персонажем 7 уровня. Для продолжения игры необходимо приобрести лицензию от TaleWorlds.com. Приобретение лицензии online займет несколько минут и откроет полный режим.
ui_launch_activate|Введите ключ и нажмите 'Активировать'
ui_trialmode2_online|Для активации игры необходимо ввести цифровой ключ. Ваш личный 16-значный ключ находится на коробке с игрой или может быть получен при online-покупке .Если вы по какой-либо причине не желаете активировать игру сейчас, то можете продолжить играть в ознакомительном режиме, однако ваш персонаж не сможет пройти дальше 7-го уровня.
ui_trialmode3_online|Если Вы не хотите приобретать игру, то также можете...
ui_trialmode4_online|Если вам хочется узнать больше о нашей политике продаж, то взгляните на:
ui_ondemand_textures|Подгружать текстуры в ходе игры(может замедлить игру)
ui_language|Язык:
ui_steam_not_running|Steam не подключен. Steam должен быть включен для того что бы играть в Warband..
ui_switch_to_turkish_explanation|Хотите ли вы перевода игры на турецкий язык?
ui_switch_to_turkish_yes|Да
ui_switch_to_turkish_no|Нет
ui_new_version_message|Обнаружена новая версия!
ui_enable_version_check|Разрешить поиск обновлений
ui_disable|Выкл.
ui_yes2|Да
ui_no2|Нет
ui_new_version_message2|Обнаружена новая версия Mount&Blade Warband. Вы можете загрузить новую версию с www.taleworlds.com.
ui_gamersgate_website|GamersGate Website
